"exptDate","cellLine","Well","Cell.Nucleus","conc","resp.ratio"
"2012-03-26","par","F09",26015,2.56e-10,1.21076024480488
"2012-03-26","par","F10",25957,5.12e-11,1.20806087543341
"2012-03-26","par","F11",25871,0,1.20405836222745
"2012-03-26","par","G03",7906,4e-06,0.367951969841528
"2012-03-26","par","G04",9314,8e-07,0.433481488376422
"2012-03-26","par","G05",8939,1.6e-07,0.416028669164359
"2012-03-26","par","G06",14241,3.2e-08,0.662788262397319
"2012-03-26","par","G07",23226,6.4e-09,1.08095781071836
"2012-03-26","par","G08",22127,1.28e-09,1.0298094152142
"2012-03-26","par","G09",23128,2.56e-10,1.07639680729761
"2012-03-26","par","G10",24379,5.12e-11,1.13461941218905
"2012-03-26","par","G11",21582,0,1.00444465129267
"2012-03-26","par","H03",5119,4e-06,0.238242617457473
"2012-03-26","par","H04",6144,8e-07,0.285946989970447
"2012-03-26","par","H05",5695,1.6e-07,0.265050147767203
"2012-03-26","par","H06",9745,3.2e-08,0.453540595257487
"2012-03-26","par","H07",14782,6.4e-09,0.687966862913923
"2012-03-26","par","H08",17189,1.28e-09,0.799990691829754
"2012-03-26","par","H09",17051,2.56e-10,0.793568054359714
"2012-03-26","par","H10",15955,5.12e-11,0.742559281409257
"2012-03-26","par","H11",17681,0,0.822888790635981
"2013-03-08","DS8","B03",15865,4e-06,0.524260615740486
"2013-03-08","DS8","B04",17036,8e-07,0.562956435534505
"2013-03-08","DS8","B05",18046,1.6e-07,0.596331993170678
"2013-03-08","DS8","B06",21096,3.2e-08,0.697119568210607
"2013-03-08","DS8","B07",24039,6.4e-09,0.794371316847497
"2013-03-08","DS8","B08",24898,1.28e-09,0.822757063391529
"2013-03-08","DS8","B09",25090,2.56e-10,0.829101723853059
"2013-03-08","DS8","B10",26400,5.12e-11,0.872390813460373
"2013-03-08","DS8","B11",26553,0,0.877446714765655
"2013-03-08","DS8","C03",18964,4e-06,0.626667401002368
"2013-03-08","DS8","C04",20418,8e-07,0.67471498595583
"2013-03-08","DS8","C05",20736,1.6e-07,0.685223329845239
"2013-03-08","DS8","C06",25363,3.2e-08,0.838123037946797
"2013-03-08","DS8","C07",29002,6.4e-09,0.958374180756733
"2013-03-08","DS8","C08",30318,1.28e-09,1.00186154100347
"2013-03-08","DS8","C09",29574,2.56e-10,0.977275981715041
"2013-03-08","DS8","C10",29303,5.12e-11,0.968320757834444
"2013-03-08","DS8","C11",31221,0,1.0317012722366
"2013-03-08","DS8","D03",22197,4e-06,0.733502230544693
"2013-03-08","DS8","D04",23692,8e-07,0.782904664867544
"2013-03-08","DS8","D05",23060,1.6e-07,0.762020157515008
"2013-03-08","DS8","D06",28674,3.2e-08,0.947535385801619
"2013-03-08","DS8","D07",31843,6.4e-09,1.05225532852343
"2013-03-08","DS8","D08",33188,1.28e-09,1.09670099686071
"2013-03-08","DS8","D09",33501,2.56e-10,1.10704411521727
"2013-03-08","DS8","D10",31377,5.12e-11,1.0368563088616
"2013-03-08","DS8","D11",33011,0,1.09085201299774
"2013-03-08","DS9","E03",7413,4e-06,0.305837860138898
"2013-03-08","DS9","E04",8986,8e-07,0.370735061541635
"2013-03-08","DS9","E05",10497,1.6e-07,0.433074331293406
"2013-03-08","DS9","E06",14601,3.2e-08,0.602392903802517
"2013-03-08","DS9","E07",27028,6.4e-09,1.11509317197277
"2013-03-08","DS9","E08",30226,1.28e-09,1.24703293680809
"2013-03-08","DS9","E09",23253,2.56e-10,0.959348139998625
"2013-03-08","DS9","E10",24544,5.12e-11,1.01261087808568
"2013-03-08","DS9","E11",22895,0,0.944578147562401
"2013-03-08","DS9","F03",6084,4e-06,0.251007357491577
"2013-03-08","DS9","F04",7265,8e-07,0.29973182974627
"2013-03-08","DS9","F05",7831,1.6e-07,0.323083270301863
"2013-03-08","DS9","F06",14523,3.2e-08,0.599174860757753
"2013-03-08","DS9","F07",28538,6.4e-09,1.17739118476243
"2013-03-08","DS9","F08",27904,1.28e-09,1.15123427078319
"2013-03-08","DS9","F09",26123,2.56e-10,1.07775562126109
"2013-03-08","DS9","F10",26097,5.12e-11,1.07668294024617
"2013-03-08","DS9","F11",25349,0,1.04582273258612
"2013-03-08","DS9","G03",6662,4e-06,0.274853881592519
"2013-03-08","DS9","G04",7093,8e-07,0.292635632262944
"2013-03-08","DS9","G05",8713,1.6e-07,0.359471910884962
"2013-03-08","DS9","G06",12753,3.2e-08,0.526150037818882
"2013-03-08","DS9","G07",26408,6.4e-09,1.08951385546311
"2013-03-08","DS9","G08",27216,1.28e-09,1.12284948084989
"2013-03-08","DS9","G09",25400,2.56e-10,1.04792683765385
"2013-03-08","DS9","G10",24562,5.12e-11,1.0133535034037
"2013-03-08","DS9","G11",24471,0,1.00959911985147
